Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-03,17,125.33,90.16,Fairmont Health System,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-03,43,114.39,90.16,Westport Unified Schools,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-03,4,50.94,29.97,Sable Creek Refining,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-03,25,33.93,29.97,Delta Ridge Industrial,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-03,21,37.23,29.97,Fairmont Health System,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-03,21,195.47,154.77,Fairmont Health System,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-04,54,29.55,20.17,Halloran Mechanical,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-04,55,28.07,20.17,Delta Ridge Industrial,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-04,183,2.51,1.86,Fairmont Health System,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-04,200,7.02,4.91,Halloran Mechanical,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-04,364,6.24,4.91,Westport Unified Schools,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-04,348,8.95,7.36,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-04,357,10.17,7.36,Sable Creek Refining,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-04,21,140.44,100.24,Fairmont Health System,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-04,34,134.41,100.24,Sable Creek Refining,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-04,25,127.41,100.24,Delta Ridge Industrial,100959
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-04,7,794.15,544.42,Walk-in / no account,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-04,18,98.11,68.45,Ridgeline Plumbing Co.,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-04,38,93.05,68.45,Sable Creek Refining,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-04,60,3.59,2.40,Sable Creek Refining,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-04,253,3.10,2.40,Grayson HVAC Services,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-04,102,17.59,12.18,Walk-in / no account,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-04,44,10.65,8.80,Ridgeline Plumbing Co.,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-04,25,123.57,90.16,Delta Ridge Industrial,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-04,40,229.39,154.77,Walk-in / no account,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-04,31,230.66,154.77,Grayson HVAC Services,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-05,393,2.74,1.86,Westport Unified Schools,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-05,402,5.34,4.91,Westport Unified Schools,100117
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-05,1,713.26,544.42,Sable Creek Refining,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-05,7,110.27,68.45,Sable Creek Refining,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-05,306,3.15,2.40,Fairmont Health System,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-05,161,2.58,2.40,Ridgeline Plumbing Co.,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-05,199,3.56,2.40,Delta Ridge Industrial,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-05,27,12.69,8.80,Walk-in / no account,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-05,30,9.55,8.80,Sable Creek Refining,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-05,8,170.82,154.77,Walk-in / no account,100571
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-05,2,1677.87,1258.13,Sable Creek Refining,100571
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-05,4,1786.03,1258.13,Fairmont Health System,100959
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-12-06,1,377.11,294.76,Sable Creek Refining,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-06,358,2.21,1.86,Walk-in / no account,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-06,238,5.96,4.91,Delta Ridge Industrial,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-06,241,2.86,2.40,Fairmont Health System,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-06,118,19.34,12.18,Walk-in / no account,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-06,77,13.00,8.80,Delta Ridge Industrial,100349
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-06,6,2446.77,1542.92,Westport Unified Schools,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-06,43,224.18,154.77,Sable Creek Refining,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-07,31,27.07,20.17,Walk-in / no account,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-07,134,26.87,20.17,Halloran Mechanical,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-07,319,2.21,1.86,Grayson HVAC Services,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-07,225,2.54,1.86,Delta Ridge Industrial,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-07,270,2.63,1.86,Grayson HVAC Services,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-07,392,6.16,4.91,Walk-in / no account,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-07,389,5.86,4.91,Sable Creek Refining,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-07,213,7.50,4.91,Ridgeline Plumbing Co.,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-07,113,6.47,4.91,Walk-in / no account,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-07,231,11.28,7.36,Ridgeline Plumbing Co.,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-07,95,11.40,7.36,Sable Creek Refining,100933
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-07,8,893.79,544.42,Walk-in / no account,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-07,9,97.04,68.45,Sable Creek Refining,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-07,387,3.67,2.40,Westport Unified Schools,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-07,373,2.93,2.40,Halloran Mechanical,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-07,51,16.24,12.18,Ridgeline Plumbing Co.,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-07,37,113.40,90.16,Sable Creek Refining,100933
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-07,8,1703.65,1542.92,Westport Unified Schools,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-07,45,171.69,154.77,Westport Unified Schools,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-08,96,30.87,20.17,Sable Creek Refining,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-08,133,21.96,20.17,Westport Unified Schools,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-08,222,2.94,1.86,Fairmont Health System,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-08,273,7.21,4.91,Delta Ridge Industrial,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-08,314,11.72,7.36,Sable Creek Refining,100349
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-08,7,820.11,544.42,Sable Creek Refining,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-08,19,103.85,68.45,Fairmont Health System,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-08,70,2.70,2.40,Halloran Mechanical,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-08,79,17.92,12.18,Fairmont Health System,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-08,10,116.43,90.16,Walk-in / no account,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-09,44,23.74,20.17,Halloran Mechanical,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-09,72,30.83,20.17,Grayson HVAC Services,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-09,27,25.57,20.17,Walk-in / no account,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-09,423,2.28,1.86,Sable Creek Refining,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-09,291,2.32,1.86,Westport Unified Schools,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-09,375,2.30,1.86,Sable Creek Refining,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-09,305,6.26,4.91,Grayson HVAC Services,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-09,8,138.02,100.24,Halloran Mechanical,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-09,36,109.83,100.24,Grayson HVAC Services,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-09,26,145.21,100.24,Grayson HVAC Services,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-09,12,111.73,68.45,Walk-in / no account,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-09,172,4.19,2.40,Fairmont Health System,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-09,71,17.83,12.18,Delta Ridge Industrial,100959
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-12-09,8,697.16,644.36,Grayson HVAC Services,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-09,32,149.90,90.16,Grayson HVAC Services,100571
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-09,24,41.01,29.97,Delta Ridge Industrial,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-09,38,189.67,154.77,Westport Unified Schools,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-09,25,226.82,154.77,Delta Ridge Industrial,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-10,79,26.25,20.17,Westport Unified Schools,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-10,139,2.90,1.86,Walk-in / no account,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-10,294,2.08,1.86,Fairmont Health System,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-10,133,9.38,7.36,Halloran Mechanical,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-10,143,11.81,7.36,Walk-in / no account,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-10,236,4.10,2.40,Delta Ridge Industrial,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-10,61,18.38,12.18,Fairmont Health System,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-10,109,9.61,8.80,Grayson HVAC Services,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-10,21,98.96,90.16,Fairmont Health System,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-10,23,48.59,29.97,Fairmont Health System,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-10,13,40.04,29.97,Walk-in / no account,100349
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-10,2,1375.69,1258.13,Halloran Mechanical,100349
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-10,1,1754.37,1258.13,Halloran Mechanical,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-11,63,29.86,20.17,Delta Ridge Industrial,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-11,118,23.87,20.17,Walk-in / no account,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-11,271,3.16,1.86,Westport Unified Schools,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-11,292,2.77,1.86,Sable Creek Refining,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-11,85,2.44,1.86,Walk-in / no account,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-11,255,9.39,7.36,Delta Ridge Industrial,100933
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-11,3,867.17,544.42,Halloran Mechanical,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-11,21,86.11,68.45,Delta Ridge Industrial,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-11,92,3.07,2.40,Sable Creek Refining,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-11,90,4.21,2.40,Ridgeline Plumbing Co.,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-11,83,15.42,12.18,Grayson HVAC Services,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-11,91,18.69,12.18,Grayson HVAC Services,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-11,34,13.96,12.18,Halloran Mechanical,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-11,31,10.53,8.80,Halloran Mechanical,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-11,23,13.23,8.80,Walk-in / no account,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-11,9,115.05,90.16,Halloran Mechanical,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-11,29,137.11,90.16,Delta Ridge Industrial,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-11,36,187.19,154.77,Westport Unified Schools,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-11,31,201.07,154.77,Delta Ridge Industrial,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-11,38,187.13,154.77,Grayson HVAC Services,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-12,47,34.93,20.17,Halloran Mechanical,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-12,360,2.68,1.86,Sable Creek Refining,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-12,400,5.77,4.91,Sable Creek Refining,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-12,89,8.40,4.91,Walk-in / no account,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-12,339,11.20,7.36,Westport Unified Schools,100349
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-12,37,132.17,100.24,Sable Creek Refining,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-12,321,3.72,2.40,Westport Unified Schools,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-12,82,17.99,12.18,Delta Ridge Industrial,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-12,48,20.19,12.18,Halloran Mechanical,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-12,58,15.68,12.18,Halloran Mechanical,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-12,29,123.65,90.16,Delta Ridge Industrial,100117
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-12,41,239.47,154.77,Walk-in / no account,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-13,116,2.89,1.86,Ridgeline Plumbing Co.,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-13,280,2.21,1.86,Westport Unified Schools,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-13,375,7.52,4.91,Westport Unified Schools,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-13,238,10.87,7.36,Delta Ridge Industrial,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-13,378,8.96,7.36,Walk-in / no account,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-13,129,10.28,7.36,Halloran Mechanical,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-13,278,10.84,7.36,Delta Ridge Industrial,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-13,14,118.32,100.24,Ridgeline Plumbing Co.,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-13,23,84.33,68.45,Delta Ridge Industrial,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-13,27,95.10,68.45,Grayson HVAC Services,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-13,297,3.21,2.40,Westport Unified Schools,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-13,175,3.50,2.40,Halloran Mechanical,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-13,70,13.72,8.80,Delta Ridge Industrial,100047
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-12-13,7,850.24,644.36,Sable Creek Refining,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-13,11,121.35,90.16,Ridgeline Plumbing Co.,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-13,11,120.16,90.16,Walk-in / no account,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-13,42,32.82,29.97,Westport Unified Schools,100933
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-13,20,179.31,154.77,Halloran Mechanical,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-13,33,160.27,154.77,Delta Ridge Industrial,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-14,34,31.50,20.17,Halloran Mechanical,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-14,83,23.82,20.17,Grayson HVAC Services,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-14,19,32.40,20.17,Walk-in / no account,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-14,84,28.86,20.17,Delta Ridge Industrial,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-14,38,25.94,20.17,Halloran Mechanical,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-14,87,2.01,1.86,Halloran Mechanical,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-14,375,2.55,1.86,Halloran Mechanical,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-14,115,10.08,7.36,Walk-in / no account,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-14,255,10.18,7.36,Delta Ridge Industrial,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-14,10,158.50,100.24,Halloran Mechanical,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-14,12,113.40,100.24,Halloran Mechanical,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-14,6,152.59,100.24,Walk-in / no account,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-14,145,3.42,2.40,Ridgeline Plumbing Co.,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-14,66,3.16,2.40,Halloran Mechanical,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-14,57,17.79,12.18,Ridgeline Plumbing Co.,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-14,39,14.26,8.80,Ridgeline Plumbing Co.,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-14,84,11.65,8.80,Delta Ridge Industrial,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-14,6,111.44,90.16,Halloran Mechanical,100571
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-14,28,152.21,90.16,Delta Ridge Industrial,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-14,14,33.16,29.97,Walk-in / no account,100933
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-14,14,189.93,154.77,Ridgeline Plumbing Co.,100117
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-14,13,225.07,154.77,Ridgeline Plumbing Co.,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-15,125,22.58,20.17,Westport Unified Schools,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-15,119,2.70,1.86,Halloran Mechanical,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-15,91,2.64,1.86,Walk-in / no account,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-15,67,2.53,1.86,Walk-in / no account,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-15,377,6.71,4.91,Grayson HVAC Services,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-15,294,6.54,4.91,Grayson HVAC Services,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-15,31,82.16,68.45,Grayson HVAC Services,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-15,14,93.09,68.45,Fairmont Health System,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-15,179,3.25,2.40,Walk-in / no account,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-15,44,10.80,8.80,Fairmont Health System,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-15,89,14.89,8.80,Grayson HVAC Services,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-15,20,113.33,90.16,Grayson HVAC Services,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-15,41,137.51,90.16,Sable Creek Refining,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-15,22,195.47,154.77,Ridgeline Plumbing Co.,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-15,22,161.66,154.77,Fairmont Health System,100959
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-15,6,1397.96,1258.13,Grayson HVAC Services,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-16,113,30.52,20.17,Sable Creek Refining,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-16,373,5.31,4.91,Grayson HVAC Services,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-16,212,10.93,7.36,Fairmont Health System,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-16,180,9.22,7.36,Ridgeline Plumbing Co.,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-16,4,86.64,68.45,Sable Creek Refining,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-16,128,4.07,2.40,Halloran Mechanical,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-16,131,2.99,2.40,Walk-in / no account,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-16,147,3.29,2.40,Ridgeline Plumbing Co.,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-16,301,3.83,2.40,Grayson HVAC Services,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-16,27,16.33,12.18,Walk-in / no account,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-16,90,14.56,12.18,Westport Unified Schools,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-16,66,16.99,12.18,Ridgeline Plumbing Co.,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-16,49,13.18,8.80,Halloran Mechanical,100812
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-12-16,7,853.02,644.36,Sable Creek Refining,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-16,37,46.63,29.97,Sable Creek Refining,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-16,7,36.58,29.97,Halloran Mechanical,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-16,5,229.43,154.77,Sable Creek Refining,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-16,9,196.92,154.77,Halloran Mechanical,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-16,38,206.47,154.77,Sable Creek Refining,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-16,37,210.20,154.77,Halloran Mechanical,100812
