Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,8,13.79,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-23,9,13.84,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,8,13.75,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-22,9,13.80,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-19,9,13.82,9.01,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,8,13.76,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-17,8,13.78,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-04,4,13.41,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.49,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,5,13.47,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-05,4,13.45,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.48,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,5,13.46,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-04,4,13.44,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-07,4,13.42,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,4,13.46,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,4,13.44,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,10,13.92,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-24,10,13.94,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,11,13.96,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,9,13.87,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,10,13.89,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,10,13.91,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-24,10,13.93,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,10,13.95,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,9,13.87,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,10,13.89,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,6,13.62,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,6,13.60,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.55,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,5,13.53,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-09,5,13.54,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,5,13.52,9.01,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,6,13.58,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.56,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-09,6,13.56,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.55,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,11,14.03,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-01,12,14.05,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,11,13.99,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-30,11,14.01,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-30,11,14.00,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,11,14.02,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-28,12,14.07,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-01,2,13.27,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-01,2,13.26,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-30,11,14.00,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,9,13.86,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,10,13.88,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-22,9,13.82,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-19,9,13.84,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,10,13.88,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-19,9,13.80,9.01,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-20,9,13.85,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,9,13.87,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-19,9,13.81,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-22,9,13.83,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-01,3,13.34,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-04,3,13.33,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-03,3,13.38,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-05,3,13.36,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-03,4,13.42,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,4,13.40,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-05,3,13.36,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-01,3,13.34,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-07,4,13.40,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-03,3,13.38,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,13.97,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-30,11,13.99,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,14.01,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-23,10,13.93,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,10,13.94,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-24,11,13.96,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-29,11,13.98,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,14.00,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,10,13.92,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-24,10,13.94,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-09,4,13.45,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,5,13.54,9.01,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,5,13.52,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,5,13.50,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,5,13.53,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,5,13.51,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,5,13.49,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-05,5,13.47,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,5,13.50,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.49,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-15,7,13.64,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-13,6,13.56,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-15,6,13.60,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.62,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-11,6,13.61,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-15,7,13.63,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-09,6,13.57,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,6,13.59,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,6,13.59,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-15,6,13.61,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-23,10,13.95,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,10,13.93,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,13.98,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-29,11,13.97,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-29,11,13.97,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-24,11,13.95,9.01,Redwood Electrical Contractors,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-23,10,13.91,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,13.99,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-25,11,14.00,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-28,11,13.98,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-16,8,13.75,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-20,8,13.77,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-18,7,13.69,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,7,13.71,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,7,13.67,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-18,7,13.69,9.01,Highline Power & Controls,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,8,13.71,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-20,8,13.73,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-14,7,13.70,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-18,8,13.72,9.01,Highline Power & Controls,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-02-28,12,14.05,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-27,12,14.03,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-30,2,13.30,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-02,2,13.28,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-29,12,13.26,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-02-28,12,14.06,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-28,12,14.04,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-02-28,11,14.02,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-29,2,13.28,9.01,Paragon Electric LLC,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-02,2,13.27,9.01,Ferro Electrical Contractors,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,5,13.48,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.50,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,6,13.54,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.56,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.50,9.01,BrightLine Electric Co,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,5,13.52,9.01,Vector Electrical Services,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-06,5,13.47,9.01,BrightLine Electric Co,200410
BW422045,1 IN EMT CONDUIT 10FT,2026-03-10,5,13.48,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-08,5,13.53,9.01,Summit Industrial Wiring,200420
BW422045,1 IN EMT CONDUIT 10FT,2026-03-12,6,13.55,9.01,Vector Electrical Services,200430
BW422045,1 IN EMT CONDUIT 10FT,2026-03-26,10,13.88,9.01,Redwood Electrical Contractors,200450
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,9,13.86,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-19,9,13.82,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-21,10,13.90,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-20,9,13.86,9.01,Cascade Electric Supply Co,200440
BW422045,1 IN EMT CONDUIT 10FT,2026-03-23,9,13.84,9.01,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.26,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,10,4.26,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,9,4.24,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.27,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,10,4.26,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.26,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,9,4.24,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-26,10,4.26,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-24,9,4.24,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-26,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.26,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-26,10,4.26,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-20,9,4.24,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-26,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-11,5,4.14,2.42,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-07,5,4.13,2.42,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-10,6,4.16,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-13,6,4.15,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-09,6,4.15,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-11,5,4.14,2.42,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-08,5,4.13,2.42,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-11,5,4.13,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-09,6,4.15,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-13,6,4.15,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,12,4.30,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-02-28,12,4.30,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-29,11,4.28,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,11,4.28,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,11,4.27,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-29,11,4.28,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,11,4.28,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-02-28,11,4.29,2.42,Paragon Electric LLC,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,11,4.28,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-29,11,4.29,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-12,7,4.17,2.42,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-16,6,4.17,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-14,7,4.18,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-16,7,4.18,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-14,8,4.20,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-17,7,4.19,2.42,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-16,7,4.18,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-12,7,4.17,2.42,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-18,7,4.19,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-14,7,4.18,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-05,3,4.08,2.42,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-01,3,4.08,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-02,2,4.07,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-30,3,4.07,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-01,3,4.09,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-30,2,4.06,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-02-28,3,4.07,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-05,3,4.08,2.42,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-30,2,4.06,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-03,2,4.07,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-20,8,4.21,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,9,4.23,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-19,9,4.23,2.42,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-22,9,4.22,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-22,9,4.23,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-19,9,4.22,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,8,4.22,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-16,8,4.21,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-22,9,4.22,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-17,8,4.22,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-05,4,4.11,2.42,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-10,4,4.12,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-06,5,4.12,2.42,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-03,4,4.10,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-07,4,4.11,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-04,4,4.11,2.42,BrightLine Electric Co,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-09,4,4.12,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-05,5,4.12,2.42,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-07,4,4.10,2.42,BrightLine Electric Co,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-04,4,4.10,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,10,4.27,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-23,10,4.26,2.42,Redwood Electrical Contractors,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.24,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,9,4.24,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,10,4.26,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-25,10,4.25,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-21,10,4.25,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-12,6,4.15,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-10,6,4.15,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-12,5,4.13,2.42,Vector Electrical Services,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-08,5,4.14,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-08,5,4.14,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-12,5,4.14,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-13,6,4.16,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-10,6,4.16,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-10,6,4.16,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-08,5,4.14,2.42,Summit Industrial Wiring,200420
BW422900,4X4 METAL JUNCTION BOX,2026-03-15,8,4.20,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-19,8,4.20,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-13,7,4.18,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-17,7,4.19,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-19,8,4.20,2.42,Cascade Electric Supply Co,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-17,7,4.18,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-19,7,4.19,2.42,Highline Power & Controls,200440
BW422900,4X4 METAL JUNCTION BOX,2026-03-15,8,4.20,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-17,7,4.18,2.42,Highline Power & Controls,200430
BW422900,4X4 METAL JUNCTION BOX,2026-03-13,7,4.19,2.42,Vector Electrical Services,200430
BW422900,4X4 METAL JUNCTION BOX,2026-02-28,11,4.29,2.42,Paragon Electric LLC,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-26,11,4.28,2.42,Redwood Electrical Contractors,200450
BW422900,4X4 METAL JUNCTION BOX,2026-03-01,12,4.30,2.42,Ferro Electrical Contractors,200410
BW422900,4X4 METAL JUNCTION BOX,2026-03-27,12,4.30,2.42,Paragon Electric LLC,200450
